Tweet,Sentiment Score,Subjectivity Score
RT LaptopsUpdate Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere,0.0,0.0
RT nl Laptop only 0 dub FX opening set for Torben Unit last night djequipment realdjsplaylaptops lenovo,0.0,0.06666666666666667
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Long story short jerk off had to upgrade my work laptop all together because the company moved on to another ancie,-0.025,0.35
what ll happen if one Laptop showing same issue even after changing motherboard under warranty Changed OS,0.0,0.125
In Hi need some clarity on laptop replacement policy After obtaining DOA from Lenovo will the laptop be,0.0,0.0
Product Review Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere,0.0,0.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Huhu where I can buy CHARGER of Lenovo ideapad 320 laptop Huhuhu,0.0,0.0
Any laptop with decent graphic card like GTX 1060 will be heavier than the normal laptop since the,0.10555555555555556,0.5722222222222222
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Things To Keep In Mind Before Buying A Laptop To Enjoy After Sales Service laptop newlaptop aftersaleservice,0.625,0.5
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
I ve got a pretty sweet laptop collection Thanks to you I m going to upgrade them all to the m,0.26666666666666666,0.6166666666666666
Lenovo Yoga 2 11 review A small laptop with tablet potential,-0.125,0.7
Lenovo Yoga 2 11 review A small laptop with tablet potential,-0.125,0.7
The Futuristic Lenovo Folding Screen Laptop,0.0,0.0
WebITMAN Originals Unboxing Lenovo Yoga 720 Lightest 2 in 1 Laptop,0.0,0.0
in I had purchased a lenovo IdeaPad 320 151kb laptop 14 months ago but due to graphics problem the motherbo,-0.125,0.375
Lenovo Active Capacity Pens for Touchscreen Laptop for Lenovo Yoga 900S 12ISK Miix 700,-0.13333333333333333,0.6
rustagi Hi That s not the kind of experience we want you to have and we apologize for the trouble Please,0.19999999999999998,0.55
kangtaehyun Ikr HP is AWFUL But lenovo gives solid performance I never expected a laptop to work for 11 years an,-0.31666666666666665,0.5
2019 Newest Lenovo IdeaPad 15 6 HD High Performance Laptop PC 7th Gen AMD A9 9425 Dual Core 3 10 GHz 4GB RAM 1,0.16,0.5399999999999999
Hi We definitely know how important it is to have a working computer and we apologize for the trouble,0.2,0.75
Herh it s so awesome eh My HP laptop keyboard just feels clunky when I try to type anything ou,1.0,1.0
Hey ME MY Africa kin,0.0,0.0
Hey in i recently bought a brand new laptop on 23 June 19 now i faced major issue as Hard disk of my laptop,-0.023200757575757583,0.4365530303030303
Via Lenovo ThinkPad X1 Yoga 14 inch Laptop Core i7 8550U 16GB,0.0,0.0
Hurry Up Limited Period Offer Lenovo V130 15 inch Laptop intel i3 4gb 1Tb Rs 19990 Don t Miss out Visit A,-0.07142857142857142,0.14285714285714285
2019 Newest Lenovo IdeaPad 15 6 HD High Performance Laptop PC 7th Gen AMD A9 9425 Dual Core 3 10 GHz 4GB RAM 1,0.16,0.5399999999999999
RT Lenovo has partnered with China Unicom to build new 5G solutions for Chinese customers,0.06818181818181818,0.22727272727272727
Lenovo Yoga 730 13 in Laptop w Intel Core i7 8GB RAM for 764 99,0.0,0.0
2019 Newest Lenovo IdeaPad 15 6 HD High Performance Laptop PC 7th Gen AMD A9 9425 Dual Core 3 10 GHz 4GB RAM 1,0.16,0.5399999999999999
Lenovo V145 AMD A6 Laptop MOQ 50 Nos Get Here Call Now or Whatsapp 91 7710021112 Down,0.0,0.0
Lenovo Thinkpad T61 Core 2 Duo Laptop 14 1 LED at Rs 7500 Specs Brand Lenovo Model T61 Intel Core2Duo T8100 2 1,0.0,0.0
I just sold my old laptop for the same price I got my new used one D So I traded my Dell Latitude E6420 for,0.3090909090909091,0.44488636363636364
Lenovo Chromebook C330 2 in 1 Convertible Laptop 11 6 Inch HD 1366 x 768 IPS Display MediaTek MT8173C Processor,0.0,0.0
RT Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of Lenovo l,0.5,0.35000000000000003
RT Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of Lenovo l,0.5,0.35000000000000003
RT Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of Lenovo l,0.5,0.35000000000000003
News Computing Deals Lenovo 4th of July sale ThinkPad X1 Yoga and Legion laptop deals,0.0,0.0
Lenovo Yoga 900 80MK005FIN 13 3 inch Laptop Core i7 6500U8GB512GBWindows 10 HomeIntegrated Graphics Champagne Gold,0.0,0.0
Lenovo Core i3 4th Gen 4GB 500GB HDD 8GB SSD Windows 8 1 FLEX 2,0.0,0.0
Core 2duo i3 i5 i7 workstations server s Desktop and laptop Hp Dell and Lenovo any requirement please contact,0.0,0.0
Wooooow the laptop I bought is 162 cheaper now Who s calling Lenovo in 8 hrs and 26 mins,0.0,0.0
my laptop is a lenovo thinkpad with an i5 processor which is so important to me so it can handle lots of stuff PLU,0.4,1.0
Today my current laptop becomes 2 years old Happy birthday 2017 Lenovo legion Y520,0.375,0.5333333333333333
Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of,0.5,0.35000000000000003
2019 Multi Pockets Bag for MacBook Pro 13 15 Case for Xiaomi Air 13 Waterproof Laptop Case for Lenovo 14 Bag for Ma,0.0,0.0
I just read that this 500 Lenovo laptop I bought in 2015 is mostly made of PLASTIC,0.5,0.5
Win a Lenovo IdeaPad S940 laptop from Windows Central,0.4,0.325
Alright well it looks like my hard drive for my not even 6 months owned bought new Lenovo laptop quit on me and,-0.07765151515151517,0.49810606060606055
Lenovo Yoga 900 80MK005FIN 13 3 inch Laptop Core i7 6500U 8GB 512GB Windows 10 Home Integrated Graphics Champagn,0.0,0.0
Lenovo IdeaPad 300 80Q700DYIN 15 6 inch Laptop 6th Gen Core i5 6200U 4GB 1TB Windows 2GB Graphics,0.0,0.0
Lenovo Z51 70 80K600W0IN 15 6 inch Laptop Core i5 5200U 4GB 1TB Windows 10 AMD Meso XT 2GB Graphics Black,0.0,0.0
Still better than the Lenovo P series laptops took 2 years of waiting for firmware updates so I could r,0.5,0.5
My graphics card is shit you see I own a Lenovo laptop and it s not good for sfm xd My graphics car,0.016666666666666663,0.8000000000000002
RT Core 2duo i3 i5 i7 workstations server s Desktop and laptop Hp Dell and Lenovo any requirement please contact us Te,0.0,0.0
Lenovo IdeaPad 320 15 6in Laptop Computer via,0.0,0.0
Lenovo Premium ThinkPad T480 14 Inch Flagship Business Laptop via,0.0,0.0
I replaced my other laptop with a pixelbook I run docker vscode multiple Linux vms containers It,-0.0625,0.1875
Lenovo Ideapad 330 2019 Newest Premium 15 6 HD Laptop Computer Notebook via,0.0,0.0
RT khurana Like you customize a pizza you can now customize your laptop configuration from in,0.0,0.0
needrefundnow your technical team also said its hardware issue in new laptop in,0.06818181818181818,0.2772727272727273
Thanks for your responses to our last post Now we have a Laptop for you LENOVO X240 Intel Corei5 2,0.1,0.13333333333333333
A droolworthy laptop you ll want to take everywhere via,0.0,0.0
Technology Gadget Lenovo IdeaPad S940 14 inch Core i7 8565U 16 GB RAM 512 GB SSD Review A Drool Worthy Ul,0.0,0.0
Tumblr post Lenovo Chromebook C330 2in1 Laptop Quad Core HD IPS 11 6 inch 32GB SSD 4GB RAM Lenovo Chromebook C330,0.0,0.0
Tumblr post Lenovo Chromebook C330 2in1 Laptop Quad Core HD IPS 11 6 inch 32GB SSD 4GB,0.0,0.0
The news of Asus ROG Phone 2 to ship with a 120Hz display is great news for smartphone lovers asus samsung,0.8,0.75
Win a Lenovo IdeaPad S940 from Windows Central International Giveaway ContestAlert,0.26666666666666666,0.21666666666666667
Lenovo 4th of July sale ThinkPad X1 Yoga and Legion laptop deals,0.0,0.0
kindly replace this laptop this is a kind request Else throwing this will be the only option Laptop name Lenovo,0.39999999999999997,0.9333333333333332
Lenovo Laptop Incident 181027 001383 S N YD04AFLX Lencare ID C261118003 Not even a year has passed and this lap,0.0,0.0
ME Please stop making Lenovo Ideapad 330s If you,0.0,0.0
Lenovo ThinkPad E570 Laptop with Intel Core i5 7200U Processor 8GB DDR4 RAM 180GB SSD Black 15 6 Black 20H,-0.16666666666666666,0.43333333333333335
First please get my laptop fixed It s been only 15 days of service and issue reappeared,0.11666666666666665,0.5111111111111111
Hi That s not the kind of experience we want you to have and we apologize for the trouble We d like to,0.19999999999999998,0.55
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
A droolworthy laptop you ll want to take everywhere via,0.0,0.0
james fuller My reason was Unix on a laptop which can run InDesign Photoshop Moved 7 yrs ago to Thin,0.0,0.0
in I am not buying any Lenovo product from now on There was a hardware issue on a Laptop I bought yesterda,0.0,0.0
lenovo probably has the worst laptop ever,-1.0,1.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Lenovo Legion Y740 perhaps it seems like a good spec I m getting a new laptop for uni as well so I m also looking for ideas,0.41818181818181815,0.5272727272727273
This is the ThinkPad P53 and it s the reason your laptop is over there in the corner crying,-0.2,0.6
This is the ThinkPad P53 and it s the reason your laptop is over there in the corner crying,-0.2,0.6
Hi Bibin Sorry about what happened Just to confirm is the laptop still not powering on after re,-0.5,1.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Hi Zico Thanks for writing in If the laptop was purchased from a third party reseller then the replacem,0.1,0.1
FAST LENOVO X240 12 5 LAPTOP INTEL CORE i5 4300U 4GB DDR3 240GB SSD WINDOWS 10 Hurry Now 129 99,0.25,0.6
Lenovo Thinkpad X240 Core i5 4300U 8GB Ram 240GB SSD Windows 10 Webcam Laptop Check It Out 135 99,0.0,0.0
The ThinkPad T490 laptop with Core i7 8565U processor 16GB of RAM 1TB PCIe SSD 14 inch WQHD IPS,0.0,0.0
Lenovo Yoga 310 Laptop Tablet 11 6 Touchscreen 2 in 1 Intel Dual Core 4GB RAM Crazy Prices 179 99,-0.6,0.9
RT LaptopsUpdate Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere,0.0,0.0
RT nl Laptop only 0 dub FX opening set for Torben Unit last night djequipment realdjsplaylaptops lenovo,0.0,0.06666666666666667
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Long story short jerk off had to upgrade my work laptop all together because the company moved on to another ancie,-0.025,0.35
what ll happen if one Laptop showing same issue even after changing motherboard under warranty Changed OS,0.0,0.125
In Hi need some clarity on laptop replacement policy After obtaining DOA from Lenovo will the laptop be,0.0,0.0
Product Review Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere,0.0,0.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Huhu where I can buy CHARGER of Lenovo ideapad 320 laptop Huhuhu,0.0,0.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
Things To Keep In Mind Before Buying A Laptop To Enjoy After Sales Service laptop newlaptop aftersaleservice,0.625,0.5
Lenovo IdeaPad S940 14 inch 2019 review A droolworthy laptop you ll want to take everywhere CNET,0.0,0.0
I ve got a pretty sweet laptop collection Thanks to you I m going to upgrade them all to the m,0.26666666666666666,0.6166666666666666
Lenovo Yoga 2 11 review A small laptop with tablet potential,-0.125,0.7
The Futuristic Lenovo Folding Screen Laptop,0.0,0.0
WebITMAN Originals Unboxing Lenovo Yoga 720 Lightest 2 in 1 Laptop,0.0,0.0
in I had purchased a lenovo IdeaPad 320 151kb laptop 14 months ago but due to graphics problem the motherbo,-0.125,0.375
Lenovo Active Capacity Pens for Touchscreen Laptop for Lenovo Yoga 900S 12ISK Miix 700,-0.13333333333333333,0.6
rustagi Hi That s not the kind of experience we want you to have and we apologize for the trouble Please,0.19999999999999998,0.55
2019 Newest Lenovo IdeaPad 15 6 HD High Performance Laptop PC 7th Gen AMD A9 9425 Dual Core 3 10 GHz 4GB RAM 1,0.16,0.5399999999999999
Hi We definitely know how important it is to have a working computer and we apologize for the trouble,0.2,0.75
Herh it s so awesome eh My HP laptop keyboard just feels clunky when I try to type anything ou,1.0,1.0
Hey ME MY Africa kin,0.0,0.0
Hey in i recently bought a brand new laptop on 23 June 19 now i faced major issue as Hard disk of my laptop,-0.023200757575757583,0.4365530303030303
Via Lenovo ThinkPad X1 Yoga 14 inch Laptop Core i7 8550U 16GB,0.0,0.0
Hurry Up Limited Period Offer Lenovo V130 15 inch Laptop intel i3 4gb 1Tb Rs 19990 Don t Miss out Visit A,-0.07142857142857142,0.14285714285714285
2019 Newest Lenovo IdeaPad 15 6 HD High Performance Laptop PC 7th Gen AMD A9 9425 Dual Core 3 10 GHz 4GB RAM 1,0.16,0.5399999999999999
RT Lenovo has partnered with China Unicom to build new 5G solutions for Chinese customers,0.06818181818181818,0.22727272727272727
Lenovo Yoga 730 13 in Laptop w Intel Core i7 8GB RAM for 764 99,0.0,0.0
2019 Newest Lenovo IdeaPad 15 6 HD High Performance Laptop PC 7th Gen AMD A9 9425 Dual Core 3 10 GHz 4GB RAM 1,0.16,0.5399999999999999
Lenovo V145 AMD A6 Laptop MOQ 50 Nos Get Here Call Now or Whatsapp 91 7710021112 Down,0.0,0.0
Lenovo Thinkpad T61 Core 2 Duo Laptop 14 1 LED at Rs 7500 Specs Brand Lenovo Model T61 Intel Core2Duo T8100 2 1,0.0,0.0
I just sold my old laptop for the same price I got my new used one D So I traded my Dell Latitude E6420 for,0.3090909090909091,0.44488636363636364
Lenovo Chromebook C330 2 in 1 Convertible Laptop 11 6 Inch HD 1366 x 768 IPS Display MediaTek MT8173C Processor,0.0,0.0
RT Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of Lenovo l,0.5,0.35000000000000003
RT Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of Lenovo l,0.5,0.35000000000000003
RT Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of Lenovo l,0.5,0.35000000000000003
News Computing Deals Lenovo 4th of July sale ThinkPad X1 Yoga and Legion laptop deals,0.0,0.0
Lenovo Yoga 900 80MK005FIN 13 3 inch Laptop Core i7 6500U8GB512GBWindows 10 HomeIntegrated Graphics Champagne Gold,0.0,0.0
Lenovo Core i3 4th Gen 4GB 500GB HDD 8GB SSD Windows 8 1 FLEX 2,0.0,0.0
Core 2duo i3 i5 i7 workstations server s Desktop and laptop Hp Dell and Lenovo any requirement please contact,0.0,0.0
Wooooow the laptop I bought is 162 cheaper now Who s calling Lenovo in 8 hrs and 26 mins,0.0,0.0
Today my current laptop becomes 2 years old Happy birthday 2017 Lenovo legion Y520,0.375,0.5333333333333333
Considering registering for the Transform2019nz conference Here s another good reason to sign up 900 worth of,0.5,0.35000000000000003
2019 Multi Pockets Bag for MacBook Pro 13 15 Case for Xiaomi Air 13 Waterproof Laptop Case for Lenovo 14 Bag for Ma,0.0,0.0
I just read that this 500 Lenovo laptop I bought in 2015 is mostly made of PLASTIC,0.5,0.5
Win a Lenovo IdeaPad S940 laptop from Windows Central,0.4,0.325
Alright well it looks like my hard drive for my not even 6 months owned bought new Lenovo laptop quit on me and,-0.07765151515151517,0.49810606060606055
Lenovo Yoga 900 80MK005FIN 13 3 inch Laptop Core i7 6500U 8GB 512GB Windows 10 Home Integrated Graphics Champagn,0.0,0.0
Lenovo IdeaPad 300 80Q700DYIN 15 6 inch Laptop 6th Gen Core i5 6200U 4GB 1TB Windows 2GB Graphics,0.0,0.0
Lenovo Z51 70 80K600W0IN 15 6 inch Laptop Core i5 5200U 4GB 1TB Windows 10 AMD Meso XT 2GB Graphics Black,0.0,0.0
Still better than the Lenovo P series laptops took 2 years of waiting for firmware updates so I could r,0.5,0.5
My graphics card is shit you see I own a Lenovo laptop and it s not good for sfm xd My graphics car,0.016666666666666663,0.8000000000000002
RT Core 2duo i3 i5 i7 workstations server s Desktop and laptop Hp Dell and Lenovo any requirement please contact us Te,0.0,0.0
Lenovo IdeaPad 320 15 6in Laptop Computer via,0.0,0.0
Amazing Deal 72 Off on Renewed Lenovo T420s Slim Thinkpad 14 Inches Laptop M R P INR 89 990 00 Deal Pric,0.6000000000000001,0.9
Lenovo 4th of July sale ThinkPad X1 Yoga and Legion laptop deals William Hank Digital Trends,0.0,0.0
50PCS AC Adapter Charger Power 65W For IBM Lenovo ThinkPad T60 X200s Laptop,0.0,0.0
Lenovo Chromebook C330 2in1 Laptop Quad Core HD IPS 11 6 inch 32GB SSD 4GB RAM,0.0,0.0
Hi Our service center will not do upgrade But you may ask for any local technician or you can do it you,-0.05,0.05
in Thanks guys I am looking for laptop service center as I have to upgrade ram of my thinkpad,0.05,0.15000000000000002
Lenovo Makes the Leap Into Foldable Display Laptops Gear ProductsComputers,0.0,0.0
any plan to bring slim laptop for India Kindly revert Manu jain I think does not want to launch slim m,0.6,0.9
Average Sentmient Score,0.0706272977441319
Average Subjectivity Score,0.2561555613565664
