Tweet,Sentiment Score,Subjectivity Score
RT Dell Hybrid Modular Laptop Power Adapter 12 800mAh USB C Power Bank for 95 free shipping,0.4,0.8
Dell P63F 15 6 Intel Core i5 7200U 8GB Memory 1TB Laptop Black Price 299 99 Ends on,-0.16666666666666666,0.43333333333333335
Dell Hybrid Modular Laptop Power Adapter 12 800mAh USB C Power Bank for 95 free shipping,0.4,0.8
Dell XPS 13 9343 review High end Laptops Review,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
Effect H H,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
Dell launches new laptop computers for business GoogleAlerts,0.13636363636363635,0.45454545454545453
DELL LATITUDE 3450 INTEL CORE I5 5200U 2 2 GHZ 8GB DDR3 RAM 500GB HDD WINDOWS 10 HOME REFURBISHED LAPTOPS,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
official website has Dell G5 15 SE Gaming Laptop on sale for 1053 ori 1370 with promo code LCS10OFF Free,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
RT I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i remem,0.15000000000000002,0.2
RT I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i remem,0.15000000000000002,0.2
RT I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i remem,0.15000000000000002,0.2
I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i r,0.15000000000000002,0.2
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
Attention Students Faculty amp Staff If you are looking to purchase a new laptop or computer Dell through its edu,0.13636363636363635,0.45454545454545453
x Tbf I use a HO pavilion but that s a cost of 900 due to the software I need But for cheap look at,0.1375,0.5375
Is Dell Latitude 7400 2 in 1 the laptop of your business reviews tech,0.0,0.0
RT Dell Latitude D620 Laptop 80GB N35 000 160GB N45 000 Intel Core Duo 1 6GHz Processor 2GB DDR2 Memory 80 160GB SATA Hard,0.0,0.0
A laptop that s crafted for compact elegance Get instant cash off and Sennheiser headphones worth 7 490 at 99 on,0.15,0.3833333333333333
The news of Asus ROG Phone 2 to ship with a 120Hz display is great news for smartphone lovers asus samsung,0.8,0.75
DELL LATITUDE 12 7290 12 5 HD LAPTOP I5 7300U 16GB 256SSD 3YR WARRANTY,0.0,0.0
DELL Convertible 14 Laptop with Full HD Touchscreen I7 8565U 8GB ram 256SSD windows 10 home,0.35,0.55
DELL 15 6 FULL HD TOUCHSCREEN LAPTOP i3 12GB 1TB DVDRW WIFI BLUETOOTH WIN 10 HOME,0.575,0.47500000000000003
RIP Recycling in Progress My Dell Vostro V131 is coming to an end Ducktape was saving it for over two years no,0.0,0.0
Thank you for the automated response but kindly read the thread I did and it s over a year and your team c,1.0,0.9
WTS 1500pcs NEW DELL Genuine Laptop Battery 97Whr 11 1v 9 Cell Type 71R31 E6440 E6540 M2800 DP N 0CRT6P DOM 2016,0.2681818181818182,0.4772727272727273
Dell Vostro Whiskey Lake i7 Quad 16 1080p Laptop for 669 free shipping,0.4,0.8
Dell Chromebook 3100 Celeron Dual 12 Touchscreen Laptop for 319 free shipping,0.4,0.8
Daily Deals Get 5 Amazon Credit for Free for Amazon Prime Day More Early Amazon Prime Day Deals Dell Black Frid,0.16666666666666669,0.4066666666666666
You can still get a Dell XPS 17 on eBay for about 400 refurbed An absolute beast of a laptop Could probably st,0.2,0.9
Indeed Most laptops wouldn t survive that long but my Dell laptop s good quality,0.3833333333333333,0.5
RT Any computer techs out there I have a Dell Precision M6800 at least 7 years old It has Windows 7 professional and it won,-0.033333333333333326,0.23333333333333336
Any computer techs out there I have a Dell Precision M6800 at least 7 years old It has Windows 7 professional an,-0.033333333333333326,0.23333333333333336
Dell s Latitude 120L Laptop known for its resilence and durability as a mark of its product quality among other bra,-0.125,0.375
DELL Vostro 1700 LAPTOP PC Windows 7 PRO 64Bit WHITE BOX REFURBISHED,0.0,0.0
Cheapest one is the best value,1.0,0.3
Dell Latitude E6520 core i5 2nd Gen 15 6 Numeric Pad HDMI Cam Laptop at Rs 18500 Specs Brand Dell Model E6520 2,0.0,0.0
Dell Computer Mouse Model MS116T Black for sale Shop now Dell via ebay computer,-0.20833333333333331,0.43333333333333335
Check out DELL PRECISION M6600 LAPTOP 2 30GHz i7 2820QM 16GB NVIDIA 4000 PRICED TO SELL Dell via,0.0,0.0
RT battery life is 2h or so This is unacceptable for a top laptop,0.5,0.5
Business Laptop Dell E6220 12 5 inch i5 2nd Gen 4GB RAM Windows 7 WIRELESS HDMI Quality 87 99,0.0,0.0
Refurbished Dell E6330 Laptop i5 3320M 2 6Ghz Windows 10 dealoftheday sheffieldissuper Microsoft,0.0,0.0
I d recommend this to anyone in the US that doesn t necessarily have the ability to shell out hundreds,0.0,1.0
Depending on the laptop it may not be all that hard you can fin,-0.2916666666666667,0.5416666666666666
Dell Latitude E6420 Laptop Intel Core i5 2 5GHz 8GB Ram 128GB SSD Windows 10 Pro Price,0.0,0.0
battery life is 2h or so This is unacceptable for a top laptop,0.5,0.5
I m screaming can t lie tho Dell laptop in 2019 is mad childish,-0.4125,0.9
Bought a new laptop Been using a Dell XPS 17 L702 since 2013 which is a magnificent machine but more like a deskt,0.5454545454545454,0.6515151515151515
RT The 2019 DELLXPS 13 has perfected its formula Digital Trends,0.0,0.0
IN Laptop for 2 55 000 Really I can start another start up in this much amount,0.2,0.2
If you are running a small and medium business or work on your own as a creative professional the Dell XPS 14 woul,0.2375,0.625
Is Dell Latitude 7400 2 in 1 the laptop of your business on,0.0,0.0
Dell Latitude E6440 Core i5 4310M 2 7GHz 4GB 500GB Backlit Webcam Win 7 Laptop Price 17,0.8,0.4
Things To Keep In Mind Before Buying A Laptop To Enjoy After Sales Service laptop newlaptop aftersaleservice,0.625,0.5
Like what is that about tho when I was ten I was playing solitaire on my Dell laptop not hacking i,0.0,0.0
Anyone looking into buying a new laptop Dell is still on sale 40 50 off until Thurs,0.2130681818181818,0.45454545454545453
I ve got a pretty sweet laptop collection Thanks to you I m going to upgrade them all to the m,0.26666666666666666,0.6166666666666666
Is Dell Latitude 7400 2 in 1 the laptop of your business,0.0,0.0
DellXPS 15 Laptop Bring the beast to your work table technology gadgets,0.0,0.0
Dell XPS 15 laptop Bring the beast to your work table,0.0,0.0
My laptop was making funny noises today it sounded like it was singing Probably because it s a D,0.25,1.0
DellXPS 15 laptop Bring the beast to your work table DellLaptop,0.0,0.0
james fuller Yup I went to Mac 10 years ago only because it was a Unix on a laptop out of the shelf My next o,0.0,0.5
Dell 3576 i3 8130U Dual Core 2 20GHz DVD RW w Cam amp BT Black 8GB RAM 1TB HDD Display 15 6 inch Windo,-0.16666666666666666,0.43333333333333335
4 5 Review on IN by khangura2001jksin Laptop suggestion,0.0,0.0
RT Paklong could be the next mkbhd do sumpah bestt review laptop dia Lengkap mudah and seronok dengaq loghat utaqa tu hahahahh,0.0,0.0
Ouch sorry to say Dell XPS was the worst laptop I ever owned Constant hardware issues rep,-0.5,0.7777777777777778
Dell s G5 has the power and then some Edwin puts their newest edition through it s gaming paces TechReview,0.0,0.0
Thanks for at least sticking around long enough to get us the new xps15 can t wait f,-0.0027272727272727227,0.39090909090909093
RT Walmart 4th of July sale 4K TV Nintendo Switch and laptop deals,0.0,0.0
Dell Latitude E6440 Intel i5 4300M 4GB RAM 96GB SSD Win 10 Home Webcam B Grade Price 246,0.8,0.4
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
wait a minute what did you say don t have as in I don t have a cold THATS IT GIVE TWITTE,-0.6,1.0
RT I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i remem,0.15000000000000002,0.2
If you see the battery LED flashing in a 2 7 pattern on your DellXPS or DellPrecision laptop update the BIOS,0.0,0.0
Dell Gaming Laptop G5587 5859BLK PUS G5 15 6 LED Anti Glare Display 8th Gen Intel i5 Processor 8GB Memory,0.0,0.0
Good luck Have the same issue with my most demanding User my wife Latitude 5590 WD19 do,0.5,0.4083333333333334
Very disappointing to see increase in price of laptop by 3000 in just two days Moreover offer,-0.78,0.9099999999999999
Gaming Laptop Dell Inspiron 15 5000 Gaming Model 15 5577 Intel Core i5 7th Generation Processor 8Gb Ra,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
RT I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i remem,0.15000000000000002,0.2
Hello Why do two original batteries and adapters bought directly from Dell creates a msg stating they a,0.2375,0.575
Don t need help I m fixing it I m a system administrator at a business that buys your equipment You guys,0.0,0.0
jjf best bang for your buck,1.0,0.3
Frieza hey Jamie check out this budget gaming laptop Thats the one im getting its inside your budget,0.0,0.0
DELL LAPTOP LATiTUDE WINDOWS 10 CORE 2 DUO 4GB RAM WIN DVD WIFI PC HD COMPUTER 12805 Watch Count,0.8,0.4
Running Command Update on my Dell laptop with one of their thunderbolt docks shouldn t blue screen my machine fail,-0.25,0.19999999999999996
Dell P63F 15 6 Intel Core i5 7200U 8GB Memory 1TB Laptop Black Price 299 99 Ends on,-0.16666666666666666,0.43333333333333335
Dell Hybrid Modular Laptop Power Adapter 12 800mAh USB C Power Bank for 95 free shipping,0.4,0.8
Dell XPS 13 9343 review High end Laptops Review,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
Effect H H,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
Dell launches new laptop computers for business GoogleAlerts,0.13636363636363635,0.45454545454545453
DELL LATITUDE 3450 INTEL CORE I5 5200U 2 2 GHZ 8GB DDR3 RAM 500GB HDD WINDOWS 10 HOME REFURBISHED LAPTOPS,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
official website has Dell G5 15 SE Gaming Laptop on sale for 1053 ori 1370 with promo code LCS10OFF Free,0.0,0.0
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
RT I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i remem,0.15000000000000002,0.2
RT I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i remem,0.15000000000000002,0.2
I found an old usb from when i was in like 8th 9th grade with a buncha songs i made Theyre much weirder than i r,0.15000000000000002,0.2
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
I dropped my laptop in the ocean So now theres a dell rolling in the deep,0.0,0.4
Attention Students Faculty amp Staff If you are looking to purchase a new laptop or computer Dell through its edu,0.13636363636363635,0.45454545454545453
x Tbf I use a HO pavilion but that s a cost of 900 due to the software I need But for cheap look at,0.1375,0.5375
Is Dell Latitude 7400 2 in 1 the laptop of your business reviews tech,0.0,0.0
A laptop that s crafted for compact elegance Get instant cash off and Sennheiser headphones worth 7 490 at 99 on,0.15,0.3833333333333333
The news of Asus ROG Phone 2 to ship with a 120Hz display is great news for smartphone lovers asus samsung,0.8,0.75
DELL LATITUDE 12 7290 12 5 HD LAPTOP I5 7300U 16GB 256SSD 3YR WARRANTY,0.0,0.0
DELL Convertible 14 Laptop with Full HD Touchscreen I7 8565U 8GB ram 256SSD windows 10 home,0.35,0.55
DELL 15 6 FULL HD TOUCHSCREEN LAPTOP i3 12GB 1TB DVDRW WIFI BLUETOOTH WIN 10 HOME,0.575,0.47500000000000003
RIP Recycling in Progress My Dell Vostro V131 is coming to an end Ducktape was saving it for over two years no,0.0,0.0
Thank you for the automated response but kindly read the thread I did and it s over a year and your team c,1.0,0.9
WTS 1500pcs NEW DELL Genuine Laptop Battery 97Whr 11 1v 9 Cell Type 71R31 E6440 E6540 M2800 DP N 0CRT6P DOM 2016,0.2681818181818182,0.4772727272727273
Dell Vostro Whiskey Lake i7 Quad 16 1080p Laptop for 669 free shipping,0.4,0.8
Dell Chromebook 3100 Celeron Dual 12 Touchscreen Laptop for 319 free shipping,0.4,0.8
Daily Deals Get 5 Amazon Credit for Free for Amazon Prime Day More Early Amazon Prime Day Deals Dell Black Frid,0.16666666666666669,0.4066666666666666
You can still get a Dell XPS 17 on eBay for about 400 refurbed An absolute beast of a laptop Could probably st,0.2,0.9
Indeed Most laptops wouldn t survive that long but my Dell laptop s good quality,0.3833333333333333,0.5
RT Any computer techs out there I have a Dell Precision M6800 at least 7 years old It has Windows 7 professional and it won,-0.033333333333333326,0.23333333333333336
Any computer techs out there I have a Dell Precision M6800 at least 7 years old It has Windows 7 professional an,-0.033333333333333326,0.23333333333333336
Dell s Latitude 120L Laptop known for its resilence and durability as a mark of its product quality among other bra,-0.125,0.375
DELL Vostro 1700 LAPTOP PC Windows 7 PRO 64Bit WHITE BOX REFURBISHED,0.0,0.0
Cheapest one is the best value,1.0,0.3
Dell Latitude E6520 core i5 2nd Gen 15 6 Numeric Pad HDMI Cam Laptop at Rs 18500 Specs Brand Dell Model E6520 2,0.0,0.0
Dell Computer Mouse Model MS116T Black for sale Shop now Dell via ebay computer,-0.20833333333333331,0.43333333333333335
Check out DELL PRECISION M6600 LAPTOP 2 30GHz i7 2820QM 16GB NVIDIA 4000 PRICED TO SELL Dell via,0.0,0.0
RT battery life is 2h or so This is unacceptable for a top laptop,0.5,0.5
Business Laptop Dell E6220 12 5 inch i5 2nd Gen 4GB RAM Windows 7 WIRELESS HDMI Quality 87 99,0.0,0.0
Refurbished Dell E6330 Laptop i5 3320M 2 6Ghz Windows 10 dealoftheday sheffieldissuper Microsoft,0.0,0.0
Depending on the laptop it may not be all that hard you can fin,-0.2916666666666667,0.5416666666666666
Dell Latitude E6420 Laptop Intel Core i5 2 5GHz 8GB Ram 128GB SSD Windows 10 Pro Price,0.0,0.0
battery life is 2h or so This is unacceptable for a top laptop,0.5,0.5
I m screaming can t lie tho Dell laptop in 2019 is mad childish,-0.4125,0.9
Bought a new laptop Been using a Dell XPS 17 L702 since 2013 which is a magnificent machine but more like a deskt,0.5454545454545454,0.6515151515151515
RT The 2019 DELLXPS 13 has perfected its formula Digital Trends,0.0,0.0
IN Laptop for 2 55 000 Really I can start another start up in this much amount,0.2,0.2
If you are running a small and medium business or work on your own as a creative professional the Dell XPS 14 woul,0.2375,0.625
Is Dell Latitude 7400 2 in 1 the laptop of your business on,0.0,0.0
Dell Latitude E6440 Core i5 4310M 2 7GHz 4GB 500GB Backlit Webcam Win 7 Laptop Price 17,0.8,0.4
Things To Keep In Mind Before Buying A Laptop To Enjoy After Sales Service laptop newlaptop aftersaleservice,0.625,0.5
Like what is that about tho when I was ten I was playing solitaire on my Dell laptop not hacking i,0.0,0.0
I ve got a pretty sweet laptop collection Thanks to you I m going to upgrade them all to the m,0.26666666666666666,0.6166666666666666
Is Dell Latitude 7400 2 in 1 the laptop of your business,0.0,0.0
DellXPS 15 Laptop Bring the beast to your work table technology gadgets,0.0,0.0
Dell XPS 15 laptop Bring the beast to your work table,0.0,0.0
My laptop was making funny noises today it sounded like it was singing Probably because it s a D,0.25,1.0
DellXPS 15 laptop Bring the beast to your work table DellLaptop,0.0,0.0
james fuller Yup I went to Mac 10 years ago only because it was a Unix on a laptop out of the shelf My next o,0.0,0.5
Dell 3576 i3 8130U Dual Core 2 20GHz DVD RW w Cam amp BT Black 8GB RAM 1TB HDD Display 15 6 inch Windo,-0.16666666666666666,0.43333333333333335
4 5 Review on IN by khangura2001jksin Laptop suggestion,0.0,0.0
Ouch sorry to say Dell XPS was the worst laptop I ever owned Constant hardware issues rep,-0.5,0.7777777777777778
Dell s G5 has the power and then some Edwin puts their newest edition through it s gaming paces TechReview,0.0,0.0
Thanks for at least sticking around long enough to get us the new xps15 can t wait f,-0.0027272727272727227,0.39090909090909093
Average Sentmient Score,0.12955932273555226
Average Subjectivity Score,0.33558260197604445
