Tweet,Sentiment Score,Subjectivity Score
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
We took a quick peek under the hood of the Asus ROG Strix G531 gaming laptop Here s everything that caught our eye,0.3333333333333333,0.5
This wild new computer with two screens made me excited about what could be next for the laptop johnangel1977,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop website news,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
10 Things To Know This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
SALE ASUS TUF FX504 Intel Core i5 8th Gen 15 6 inch FHD Gaming Laptop 8GB 1TB Hybrid HDD Windows 10 GTX 1050,0.0,0.0
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
The news of Asus ROG Phone 2 to ship with a 120Hz display is great news for smartphone lovers asus samsung,0.8,0.75
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
ROG gg hoping for the laptop,0.0,0.0
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
MaiYaCa Rug anti slip mouse diy design republic asus rog gamer pc large gaming laptop mouse pad black paint rubber,0.023809523809523808,0.430952380952381
Hello eBay I bought An Asus Transformer laptop from one of your fraud sellers and it didn t arrive you promised me,0.0,0.0
Save 150 ASUS FX505DD 15 6 Gaming Laptop AMD Ryzen 5 8GB Memory NVIDIA GeForce GTX 1050 256GB Solid,0.0,0.0
ASUS intros VivoBook S15 laptop Includes a secondary touch display inside the trackpad Intel Core i7 CPU NVIDIA,-0.3,0.3
RT The ROG Zephyrus G laptop with Ryzen Mobile redefines what a budget gaming laptop should be Take a closer look at the sys,0.0,0.0
what model of computer do you use Ive got 2 at the moment Desktop running i7 8700k 32gb ram RTX 2080 a,0.0,0.0
Very Nice Laptop Would ASUS care to Spread some LOve,0.64,0.8
ASUS ZenBook Flip UX360CA 13 3 inch Touchscreen Laptop GOLD Colour at 170 000 Specs Intel Core,0.0,0.0
Here s everything you need to know about the new Zephyrus G gaming laptop with,0.13636363636363635,0.45454545454545453
ASUS VivoBook 15 Thin and Light Laptop 15 6 Full HD AMD Quad Core R5 3500U CPU 8GB DDR4 RAM 256GB PCIe SSD AM,0.11666666666666665,0.7000000000000001
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer,0.0,0.0
ROG gg,0.0,0.0
but the thing is the laptop is old and an Asus one so it s really bad it gave me the option so clear,-0.29999999999999993,0.43333333333333335
i travel with this laptop and play MHW at full capacity Only downside is it get,0.175,0.775
Somethin like this decent priced laptops are hard to come by tho,-0.06250000000000001,0.6041666666666666
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer gameroom gamers gamecollectio,0.0,0.0
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer,0.0,0.0
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer gameroom gamers gamecollectio,0.0,0.0
ASUS TUF FX505DY BQ002T 15 6 inch FHD Gaming Laptop AMD Ryzen 5 3550H 8GB 1TB HDD Windows 10 Radeon RX 560X 4GB Gr,0.0,0.0
RT The new ASUS VivoBook S15 features a display inside the trackpad,0.13636363636363635,0.45454545454545453
ASUS MB16AP IPS Portable Display Shop laptop gaming gamer gameroom gamers,0.0,0.0
ASUS VivoBook Flip 14 inch Touchscreen Thin and Light Convertible Laptop at Rs 61990 MRP 70990,0.0,0.775
ASUS announces VivoBook S15 a powerful laptop with a second screen in the trackpad,0.15,0.5
The new ASUS VivoBook S15 features a display inside the trackpad,0.13636363636363635,0.45454545454545453
RT The Asus Zephyrus M GU502 Gaming Laptop Unboxing and First Impressions,0.25,0.3333333333333333
RT diary Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB via,0.625,0.31666666666666665
ASUS Vivobook Laptop Intel Core i3 Processor 4GB RAM 256GB SSD 14 Full HD 379 99 at JohnLewis,0.35,0.55
The Asus Zephyrus M GU502 Gaming Laptop Unboxing and First Impressions,0.25,0.3333333333333333
Bought a new laptop Been using a Dell XPS 17 L702 since 2013 which is a magnificent machine but more like a deskt,0.5454545454545454,0.6515151515151515
RT 12 OFF ASUS VivoBook F510UA Thin and Lightweight Laptop USA,-0.4,0.8500000000000001
RT diary Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB via,0.625,0.31666666666666665
Things To Keep In Mind Before Buying A Laptop To Enjoy After Sales Service laptop newlaptop aftersaleservice,0.625,0.5
minionmovie SMEUK minionbanana Fancy Minions Vinyl Skin For Macbook Air Retina Pro HP Dell Asus Lenovo Laptop,0.0,0.0
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
Just went through my closet anyone wanna cop any of this Xbox one Scuf Xbox 360 HP Laptop Astro a40 TR Keyboard A,0.0,0.0
ASUS VivoBook Laptop 15 6 Full HD Gaming Consoles PC Games,0.35,0.55
Asus Zenbook Pro Duo laptop has 2 screens What it s like to use it,0.0,0.0
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer gameroom gamers gamecollectio,0.0,0.0
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
what are you waiting for rush in now for your Laptop Radiator Cooling Fan CPU Cooling Fan at a very cool price for,0.45499999999999996,0.8450000000000001
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
We took a quick peek under the hood of the Asus ROG Strix G531 gaming laptop Here s everything that caught our eye,0.3333333333333333,0.5
This wild new computer with two screens made me excited about what could be next for the laptop johnangel1977,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop website news,0.15284090909090908,0.4011363636363636
10 Things To Know This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
SALE ASUS TUF FX504 Intel Core i5 8th Gen 15 6 inch FHD Gaming Laptop 8GB 1TB Hybrid HDD Windows 10 GTX 1050,0.0,0.0
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
This wild new computer with two screens made me excited about what could be next for the laptop,0.15284090909090908,0.4011363636363636
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
The news of Asus ROG Phone 2 to ship with a 120Hz display is great news for smartphone lovers asus samsung,0.8,0.75
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
ROG gg hoping for the laptop,0.0,0.0
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
RT finishes cleaning the kitchen sink for the first time ever dries hands sits down at large wooden desk with nothing o,-0.08825396825396825,0.4101587301587301
MaiYaCa Rug anti slip mouse diy design republic asus rog gamer pc large gaming laptop mouse pad black paint rubber,0.023809523809523808,0.430952380952381
Hello eBay I bought An Asus Transformer laptop from one of your fraud sellers and it didn t arrive you promised me,0.0,0.0
Save 150 ASUS FX505DD 15 6 Gaming Laptop AMD Ryzen 5 8GB Memory NVIDIA GeForce GTX 1050 256GB Solid,0.0,0.0
ASUS intros VivoBook S15 laptop Includes a secondary touch display inside the trackpad Intel Core i7 CPU NVIDIA,-0.3,0.3
RT The ROG Zephyrus G laptop with Ryzen Mobile redefines what a budget gaming laptop should be Take a closer look at the sys,0.0,0.0
what model of computer do you use Ive got 2 at the moment Desktop running i7 8700k 32gb ram RTX 2080 a,0.0,0.0
Very Nice Laptop Would ASUS care to Spread some LOve,0.64,0.8
ASUS ZenBook Flip UX360CA 13 3 inch Touchscreen Laptop GOLD Colour at 170 000 Specs Intel Core,0.0,0.0
Here s everything you need to know about the new Zephyrus G gaming laptop with,0.13636363636363635,0.45454545454545453
ASUS VivoBook 15 Thin and Light Laptop 15 6 Full HD AMD Quad Core R5 3500U CPU 8GB DDR4 RAM 256GB PCIe SSD AM,0.11666666666666665,0.7000000000000001
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer,0.0,0.0
ROG gg,0.0,0.0
but the thing is the laptop is old and an Asus one so it s really bad it gave me the option so clear,-0.29999999999999993,0.43333333333333335
i travel with this laptop and play MHW at full capacity Only downside is it get,0.175,0.775
Somethin like this decent priced laptops are hard to come by tho,-0.06250000000000001,0.6041666666666666
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer,0.0,0.0
RT ASUS MB16AP IPS Portable Display Shop laptop gaming gamer gameroom gamers gamecollectio,0.0,0.0
ASUS TUF FX505DY BQ002T 15 6 inch FHD Gaming Laptop AMD Ryzen 5 3550H 8GB 1TB HDD Windows 10 Radeon RX 560X 4GB Gr,0.0,0.0
RT The new ASUS VivoBook S15 features a display inside the trackpad,0.13636363636363635,0.45454545454545453
ASUS MB16AP IPS Portable Display Shop laptop gaming gamer gameroom gamers,0.0,0.0
ASUS VivoBook Flip 14 inch Touchscreen Thin and Light Convertible Laptop at Rs 61990 MRP 70990,0.0,0.775
ASUS announces VivoBook S15 a powerful laptop with a second screen in the trackpad,0.15,0.5
The new ASUS VivoBook S15 features a display inside the trackpad,0.13636363636363635,0.45454545454545453
RT diary Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB via,0.625,0.31666666666666665
ASUS Vivobook Laptop Intel Core i3 Processor 4GB RAM 256GB SSD 14 Full HD 379 99 at JohnLewis,0.35,0.55
The Asus Zephyrus M GU502 Gaming Laptop Unboxing and First Impressions,0.25,0.3333333333333333
Bought a new laptop Been using a Dell XPS 17 L702 since 2013 which is a magnificent machine but more like a deskt,0.5454545454545454,0.6515151515151515
RT 12 OFF ASUS VivoBook F510UA Thin and Lightweight Laptop USA,-0.4,0.8500000000000001
RT diary Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB via,0.625,0.31666666666666665
Things To Keep In Mind Before Buying A Laptop To Enjoy After Sales Service laptop newlaptop aftersaleservice,0.625,0.5
Do You Need a Dual Screen Laptop The Asus ZenBook Pro Duo has a world of dual,0.0,0.0
SALE ASUS TUF FX504 Intel Core i5 8th Gen 15 6 inch FHD Gaming Laptop 8GB 1TB Hybrid HDD Windows 10 GTX 1050,0.0,0.0
RT diary Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB via,0.625,0.31666666666666665
Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB Via diary,0.625,0.31666666666666665
RT diary Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB via,0.625,0.31666666666666665
Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB Watch this latest video on,0.5833333333333334,0.5111111111111111
RT diary Asus ROG Strix G531 Unboxing amp First Look Gaming Laptop with Best RGB via,0.625,0.31666666666666665
Average Sentmient Score,0.07853579487887997
Average Subjectivity Score,0.3591302078536113
